"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-09736","Space Grey Top Case with Keyboard & Backlight for 13"" MBA A1932 2018","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-11906","Space Gray Trackpad for 13"" MBA A1932 2018-19","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-11908","Copy For Stock Part Number","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-15386","Copy For Stock Part Number","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-15392","Copy For Stock Part Number","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-15393","Trackpad for Silver 13"" MBA A2179 Mid 2020","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-6532-NB"," Laptop Housing without Battery for 15"" MBP Ret A1398 2012-2013","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-6595","Laptop Housing with Keyboard for 13"" MacBook Pro A1278 2012","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-6635","Laptop Housing for 13"" MBA A1466 2012","","",36.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-7456","128GB SSD for 11"" & 13" MacBook Air and 13" & 15" MacBook Pro 2013-2014","","",3.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-7465","WIRELESS AIRPORT / BLUETOOTH CARD MBA 11"" (A1465)","","",3.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-7473"," Laptop Housing with Keyboard (No Trackpad) for 11"" MBA A1465 2013","","",9.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-7473-RS"," Laptop Housing with Keyboard (No Trackpad) for 11"" MBA A1465 2013","","",9.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","661-7480","Laptop Housing with Keyboard for 13"" MacBook Air A1466 2012-2013","","",19.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","6C2J6","Copy For Stock Part Number","","",14.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","6G01-PLUS","iPhone 6 Plus LCM - Black","","",36.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","6G07-PLUS","Copy For Stock Part Number","","",9.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","6G08-PLUS","Copy For Stock Part Number","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","6HNM6","CABLE LVDS EDP FOR TOUCH 3189","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","6S01W-PLUS"," iPhone 6S Plus LCM - White","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","756761-037","CAMERA/MIC 720P","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","784191-001","Black Plastic Bottom Cover","","",4.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","784645-005","WIFI/BT CARD INTEL AC 7260","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","788503-001","PLASTIC BOTTOM COVER","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","788639-001","Plastic Silver Palmrest with Keyboard","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","788639-001-XX"," PLASTIC PALMREST SILVER W/BLACK KEYBOARD W/O TOUCHPAD","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","794732-001","Plastic Top Cover","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","798C5-NOANTENNA/LEDBOARD","11.6"" LCD/DIGITIZER ASSEMBLY 1366X768 GLOSSY EDP 30-PIN W/BEZEL","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","799735-F51-X","DC JACK HARNESS","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","799735-S51"," DC JACK HARNESS","","",44.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","799735-Y51","DC JACK HARNESS","","",16.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","820-2565-A","MagSafe DC Jack for 13"" MacBook Pro A1278 2012","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","820-3196-A","AUDIO PCB CABLE DAUGHTERBOARD CABLE - REV 2 CDMA","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","821-00184-A","Trackpad Cable for 13"" MacBook Pro Retina A1502 2015","","",22.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","821-00578-A","Main Board Flex Cable Ribbon (Wifi Version)","","",8.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","821-01002-01","Copy For Stock Part Number","","",7.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","821-01011-A","Logic Board Power Flex Cable","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","821-01063-A","Copy For Stock Part Number","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","821-02721-04","Copy For Stock Part Number","","",10.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","821-1748-A","11"" MBA MICROPHONE CABLE / 2013 - 2015 (A1465)","","",13.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","834906-001","Black Plastic Base Cover","","",14.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","834912-001","Webcam","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","851133-001-NOPADS/BRACKETS","PLASTIC BOTTOM COVER JACK BLACK FOR WLAN MODELS","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","851145-001","","","",8.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","855710-001","BATTERY 2C 43.7WHR","","",17.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","859357-855","BATTERY 7.7V 2C 43WH 5.68Ah LI DR02043XL-PL","","",68.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","860883-001"," WIFI/BT COMBO CARD","","",6.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","8G01W-PLUS-SP","Copy For Stock Part Number","","",34.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","8G07-PLUS","Copy For Stock Part Number","","",22.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","8G08W-PLUS","Copy For Stock Part Number","","",9.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","900042-001"," MOTHERBOARD CELERON N2840 2.16GHZ 4GB MEMORY 16GB EMMC","","",4.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","900042-001-HS","MOTHERBOARD CELERON N2840 2.16GHZ 4GB MEMORY 16GB EMMC W/HEATSINK","","",3.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","900812-001","LVDS CABLE","","",9.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","900814-001-X"," CABLE FOR TOUCHPAD","","",49.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","900818-001"," PALMREST WITH KEYBOARD AND TOUCHPAD","","",25.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","901284-001"," PLASTIC BOTTOM COVER JET BLACK","","",22.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","901788-001","Black Plastic LCD Top Cover","","",13.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","902764-001"," PLASTIC LCD BEZEL","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","90NX02A1-R31US0","Copy For Stock Part Number","","",4.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917428-001","PLASTIC BOTTOM COVER BLACK","","",9.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917430-001","PLASTIC LCD BEZEL","","",23.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917431-001","DISPLAY PANEL CABLE - INCLUDES WEBCAM/MICROPHONE MODULE CONNECTOR CABLE","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917437-001"," TOUCHPAD BOARD INCLUDES CABLE","","",4.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917442-001","","","",15.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917442-001-NOTOUCHPAD","PLASTIC PALMREST W/KEYBOARD","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917495-001-EXCHANGE","MOTHERBOARD INTEL 3060 4GB/16GB","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","917725-855","BATTERY 3.15AH 47WH 2CELL LI-POLY BLACK (GM02047XL)","","",3.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","918669-855","BATTERY 4.08AH 44WH LI-POLY (AS03044XL-PL)","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","920842-001","DC-IN HARNESS","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","920842-001-X","DC-IN CABLE","","",39.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","922-9308","2010/2012 15"" MBP RIGHT SPEAKER","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","922-9643"," Fan for 13"" MacBook Air Models 2010-2015","","",4.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","922-9963"," I/O Board for 13"" MacBook Air A1360 2011","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","922797-001","WEBCAM AND MIC","","",4.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-00536","Right CPU Fan for MBP Ret 15"" A1398 2015","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-01173","Copy For Repair Part Number","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0124","Trackpad for 13"" MBA A1466 2012","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0125"," I/O Board for 13"" MacBook Air A1466 2012","","",10.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0126"," left speaker for 13"" MBA A1466 2012","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0127","Copy For Stock Part Number","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0128","MBA 2012 13"" I/O CABLE","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-01288","Copy For Stock Part Number","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-01448","Copy For Repair Part Number","","",6.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-02813","Copy For Stock Part Number","","",10.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-03933","Copy For Stock Part Number","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-03995","Trackpad Cable for 13"" MBA A2179 2020","","",3.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0429","Trackpad for 11"" MacBook Air A1465 2013","","",12.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0430"," Left I/O Assembly for 11"" MacBook Air A1465 2013","","",58.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0431","Left I/O Flex Cable for 11"" MacBook Air A1465 2013","","",35.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0432"," Trackpad Flex Cable for 11"" MacBook Air A1465 2013","","",20.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0433","FAN ASSEMBLY (W/O GASKET) MBA 11"" (A1465)","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0434"," Left Speaker for 11"" MacBook Air A1465 2012-2015","","",18.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0435","Right Speaker for 11"" MBA A1465 2012-2015","","",25.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0438","Trackpad for 13"" MacBook Air A1466 2013","","",20.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0439","13"" MBA LEFT I/O ASSEMBLY MID 2013 - EARLY 2015","","",13.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0440","13"" MBA I/O FLEX CABLE (MID 2013 - EARLY 2014) (A1466)","","",48.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","923-0441","Upper Case Cable for 13"" MacBook Air A1466 2013-2015","","",8.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","927658-001","PLASTIC PALMREST AND KEYBOARD W/CAMERA GRAY US","","",39.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","928082-001"," PCB USB BOARD","","",15.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","928083-001","PCB POWER BOARD","","",17.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","928087-001","","","",7.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","928088-001","WEBCAM","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","928588-001-NOPCB"," 11.6"" LCD & DIGITIZER ASSEMBLY W/FRAME","","",31.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","929337-001","TOUCHPAD CABLE","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","9F21D","DC-IN","","",9.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","9MJG6","BATTERY CABLE","","",5.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","9X8D7","PLASTIC PALMREST W/O KEYBOARD AND TOUCHPAD","","",2.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1322","10.95V 63.5Wh Battery for 13"" MBP 2009-2012","","",6.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1465-LVDS-CABLE","LVDS Cable for 11"" MacBook Air A1465 2013","","",19.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1466-LVDS-CABLE"," LVDS Cable for 13"" MacBook Air A1466 2012","","",18.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1495","Battery for 11"" MacBook Air A1465 2013-2015","","",27.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1502-2015-TP","13"" MBP RET TRACKPAD / 2015","","",3.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1582","Battery for 13"" MBP Ret A1502 2015","","",11.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1618"," BATTERY FOR MACBOOK PRO RETINA 15"" A1398 LATE 2015","","",1.00,"",0.00
"CYMA Inventory Quantity as ofCYMA Inventory Quantity as of ","5/1/2022"," 8:05 pm","Part#","Description","Prime Location","Second Location","On Hand","Actual Count","On BO","A1713","Battery for 13"" MacBook Pro Retina A1706 / A1708 2016-17","","",13.00,"",0.00
